id_,label,filename,x1,y1,x2,y2,pose,truncated,occluded,difficult
3162,with_mask,maksssksksss74.xml,92,135,138,184,Unspecified,0,0,0
3163,with_mask,maksssksksss74.xml,112,103,122,111,Unspecified,0,0,0
3164,with_mask,maksssksksss74.xml,148,108,155,114,Unspecified,0,0,0
3165,with_mask,maksssksksss74.xml,155,113,166,123,Unspecified,0,0,0
3166,with_mask,maksssksksss74.xml,169,128,186,146,Unspecified,0,0,0
3167,with_mask,maksssksksss74.xml,205,121,230,147,Unspecified,0,0,0
3168,with_mask,maksssksksss74.xml,199,114,208,128,Unspecified,0,0,0
3169,with_mask,maksssksksss74.xml,175,112,182,119,Unspecified,0,0,0
3170,with_mask,maksssksksss74.xml,229,102,240,111,Unspecified,0,0,0
3171,with_mask,maksssksksss74.xml,276,115,286,123,Unspecified,0,0,0
3172,with_mask,maksssksksss74.xml,277,101,284,108,Unspecified,0,0,0
3173,with_mask,maksssksksss74.xml,294,128,304,138,Unspecified,0,0,0
3174,with_mask,maksssksksss74.xml,288,107,295,112,Unspecified,0,0,0
3175,with_mask,maksssksksss74.xml,307,116,315,125,Unspecified,0,0,0
3176,with_mask,maksssksksss74.xml,321,125,340,144,Unspecified,0,0,0
3177,with_mask,maksssksksss74.xml,352,116,362,126,Unspecified,0,0,0
3178,with_mask,maksssksksss74.xml,391,129,400,149,Unspecified,0,0,0
3179,with_mask,maksssksksss74.xml,379,112,391,122,Unspecified,0,0,0
3180,without_mask,maksssksksss74.xml,215,103,221,109,Unspecified,0,0,0
3181,with_mask,maksssksksss613.xml,36,104,49,127,Unspecified,0,0,0
3182,with_mask,maksssksksss613.xml,77,114,84,125,Unspecified,0,0,0
3183,with_mask,maksssksksss613.xml,108,117,118,132,Unspecified,0,0,0
3184,without_mask,maksssksksss613.xml,194,102,206,117,Unspecified,0,0,0
3185,with_mask,maksssksksss613.xml,176,141,197,166,Unspecified,0,0,0
3186,with_mask,maksssksksss613.xml,250,95,259,108,Unspecified,0,0,0
3187,with_mask,maksssksksss613.xml,238,131,260,152,Unspecified,0,0,0
3188,with_mask,maksssksksss613.xml,305,120,319,132,Unspecified,0,0,0
3189,with_mask,maksssksksss613.xml,341,111,354,120,Unspecified,0,0,0
3190,mask_weared_incorrect,maksssksksss613.xml,322,144,341,167,Unspecified,0,0,0
3191,with_mask,maksssksksss713.xml,244,70,348,183,Unspecified,0,0,0
3192,with_mask,maksssksksss763.xml,155,72,241,155,Unspecified,0,0,0
3193,with_mask,maksssksksss763.xml,309,36,369,104,Unspecified,0,0,0
3194,with_mask,maksssksksss654.xml,88,70,206,195,Unspecified,0,0,0
3195,with_mask,maksssksksss237.xml,50,56,64,71,Unspecified,0,0,0
3196,with_mask,maksssksksss237.xml,191,37,232,83,Unspecified,0,0,0
3197,with_mask,maksssksksss740.xml,143,60,168,89,Unspecified,0,0,0
3198,with_mask,maksssksksss740.xml,275,52,299,80,Unspecified,0,0,0
3199,with_mask,maksssksksss592.xml,121,227,384,495,Unspecified,0,0,0
3200,with_mask,maksssksksss539.xml,25,13,35,25,Unspecified,0,0,0
3201,with_mask,maksssksksss539.xml,55,10,65,20,Unspecified,0,0,0
3202,with_mask,maksssksksss539.xml,120,16,130,31,Unspecified,0,0,0
3203,with_mask,maksssksksss539.xml,167,3,178,15,Unspecified,0,0,0
3204,with_mask,maksssksksss539.xml,21,48,34,62,Unspecified,0,0,0
3205,with_mask,maksssksksss539.xml,53,40,66,52,Unspecified,0,0,0
3206,with_mask,maksssksksss539.xml,107,37,119,51,Unspecified,0,0,0
3207,with_mask,maksssksksss539.xml,116,56,128,68,Unspecified,0,0,0
3208,with_mask,maksssksksss539.xml,91,77,104,89,Unspecified,0,0,0
3209,with_mask,maksssksksss539.xml,25,72,40,86,Unspecified,0,0,0
3210,with_mask,maksssksksss539.xml,8,90,22,105,Unspecified,0,0,0
3211,with_mask,maksssksksss539.xml,36,105,50,117,Unspecified,0,0,0
3212,with_mask,maksssksksss539.xml,36,122,48,138,Unspecified,0,0,0
3213,with_mask,maksssksksss539.xml,60,131,73,146,Unspecified,0,0,0
3214,with_mask,maksssksksss539.xml,61,152,79,169,Unspecified,0,0,0
3215,with_mask,maksssksksss539.xml,42,206,60,222,Unspecified,0,0,0
3216,with_mask,maksssksksss539.xml,52,238,70,257,Unspecified,0,0,0
3217,with_mask,maksssksksss539.xml,93,226,111,241,Unspecified,0,0,0
3218,with_mask,maksssksksss539.xml,124,128,140,142,Unspecified,0,0,0
3219,with_mask,maksssksksss539.xml,134,90,146,103,Unspecified,0,0,0
3220,with_mask,maksssksksss539.xml,143,210,161,229,Unspecified,0,0,0
3221,with_mask,maksssksksss539.xml,170,142,185,160,Unspecified,0,0,0
3222,with_mask,maksssksksss539.xml,196,23,207,32,Unspecified,0,0,0
3223,with_mask,maksssksksss539.xml,205,37,217,49,Unspecified,0,0,0
3224,with_mask,maksssksksss539.xml,231,25,242,37,Unspecified,0,0,0
3225,with_mask,maksssksksss539.xml,220,49,232,61,Unspecified,0,0,0
3226,with_mask,maksssksksss539.xml,258,46,271,58,Unspecified,0,0,0
3227,with_mask,maksssksksss539.xml,247,60,261,76,Unspecified,0,0,0
3228,with_mask,maksssksksss539.xml,233,101,247,116,Unspecified,0,0,0
3229,with_mask,maksssksksss539.xml,214,124,228,141,Unspecified,0,0,0
3230,with_mask,maksssksksss539.xml,279,203,296,222,Unspecified,0,0,0
3231,with_mask,maksssksksss539.xml,302,93,316,110,Unspecified,0,0,0
3232,with_mask,maksssksksss539.xml,313,139,328,155,Unspecified,0,0,0
3233,with_mask,maksssksksss539.xml,310,8,322,18,Unspecified,0,0,0
3234,with_mask,maksssksksss539.xml,322,2,331,14,Unspecified,0,0,0
3235,without_mask,maksssksksss539.xml,366,11,376,24,Unspecified,0,0,0
3236,with_mask,maksssksksss539.xml,330,27,343,37,Unspecified,0,0,0
3237,with_mask,maksssksksss539.xml,376,89,391,100,Unspecified,0,0,0
3238,with_mask,maksssksksss539.xml,353,125,367,140,Unspecified,0,0,0
3239,with_mask,maksssksksss539.xml,363,176,376,192,Unspecified,0,0,0
3240,with_mask,maksssksksss539.xml,372,191,392,205,Unspecified,0,0,0
3241,with_mask,maksssksksss601.xml,84,163,184,300,Unspecified,0,0,0
3242,with_mask,maksssksksss206.xml,82,75,122,119,Unspecified,0,0,0
3243,with_mask,maksssksksss206.xml,171,67,206,108,Unspecified,0,0,0
3244,with_mask,maksssksksss206.xml,270,35,318,83,Unspecified,0,0,0
3245,with_mask,maksssksksss206.xml,221,86,230,98,Unspecified,0,0,0
3246,with_mask,maksssksksss206.xml,262,81,271,91,Unspecified,0,0,0
3247,mask_weared_incorrect,maksssksksss206.xml,68,98,83,115,Unspecified,0,0,0
3248,without_mask,maksssksksss206.xml,326,83,336,96,Unspecified,0,0,0
3249,without_mask,maksssksksss206.xml,359,83,369,94,Unspecified,0,0,0
3250,without_mask,maksssksksss299.xml,62,194,160,320,Unspecified,0,0,0
3251,with_mask,maksssksksss532.xml,71,197,169,322,Unspecified,0,0,0
3252,with_mask,maksssksksss512.xml,19,46,40,69,Unspecified,0,0,0
3253,with_mask,maksssksksss512.xml,82,40,99,61,Unspecified,0,0,0
3254,with_mask,maksssksksss512.xml,98,26,132,64,Unspecified,0,0,0
3255,with_mask,maksssksksss512.xml,172,41,198,70,Unspecified,0,0,0
3256,with_mask,maksssksksss512.xml,261,56,280,74,Unspecified,0,0,0
3257,with_mask,maksssksksss512.xml,285,47,316,81,Unspecified,0,0,0
3258,with_mask,maksssksksss512.xml,384,38,400,64,Unspecified,0,0,0
3259,with_mask,maksssksksss610.xml,117,66,141,93,Unspecified,0,0,0
3260,with_mask,maksssksksss610.xml,122,124,137,139,Unspecified,0,0,0
3261,with_mask,maksssksksss610.xml,192,22,227,63,Unspecified,0,0,0
3262,with_mask,maksssksksss555.xml,95,111,111,128,Unspecified,0,0,0
3263,with_mask,maksssksksss555.xml,162,95,179,115,Unspecified,0,0,0
3264,with_mask,maksssksksss555.xml,256,98,270,114,Unspecified,0,0,0
3265,with_mask,maksssksksss555.xml,310,108,327,130,Unspecified,0,0,0
3266,with_mask,maksssksksss126.xml,106,45,158,104,Unspecified,0,0,0
3267,with_mask,maksssksksss126.xml,194,62,215,88,Unspecified,0,0,0
3268,without_mask,maksssksksss126.xml,226,2,267,97,Unspecified,0,0,0
3269,with_mask,maksssksksss446.xml,78,49,395,386,Unspecified,0,0,0
3270,with_mask,maksssksksss850.xml,46,52,64,81,Unspecified,0,0,0
3271,with_mask,maksssksksss850.xml,146,30,176,60,Unspecified,0,0,0
3272,with_mask,maksssksksss850.xml,323,47,351,78,Unspecified,0,0,0
3273,with_mask,maksssksksss188.xml,99,205,198,318,Unspecified,0,0,0
3274,without_mask,maksssksksss45.xml,63,34,95,63,Unspecified,0,0,0
3275,with_mask,maksssksksss45.xml,222,40,272,84,Unspecified,0,0,0
3276,without_mask,maksssksksss45.xml,250,159,279,203,Unspecified,0,0,0
3277,without_mask,maksssksksss817.xml,102,141,193,250,Unspecified,0,0,0
3278,with_mask,maksssksksss187.xml,230,97,320,182,Unspecified,0,0,0
3279,with_mask,maksssksksss600.xml,143,77,252,184,Unspecified,0,0,0
3280,without_mask,maksssksksss455.xml,115,222,225,373,Unspecified,0,0,0
3281,with_mask,maksssksksss764.xml,46,224,140,345,Unspecified,0,0,0
3282,with_mask,maksssksksss827.xml,48,144,177,307,Unspecified,0,0,0
3283,mask_weared_incorrect,maksssksksss832.xml,90,80,212,247,Unspecified,0,0,0
3284,with_mask,maksssksksss36.xml,24,24,47,52,Unspecified,0,0,0
3285,with_mask,maksssksksss36.xml,111,38,127,56,Unspecified,0,0,0
3286,with_mask,maksssksksss36.xml,145,39,170,67,Unspecified,0,0,0
3287,with_mask,maksssksksss36.xml,195,22,216,46,Unspecified,0,0,0
3288,with_mask,maksssksksss36.xml,262,60,273,70,Unspecified,0,0,0
3289,with_mask,maksssksksss36.xml,311,53,319,62,Unspecified,0,0,0
3290,with_mask,maksssksksss36.xml,323,46,337,61,Unspecified,0,0,0
3291,with_mask,maksssksksss36.xml,336,31,354,49,Unspecified,0,0,0
3292,with_mask,maksssksksss36.xml,354,25,379,50,Unspecified,0,0,0
3293,with_mask,maksssksksss201.xml,33,82,76,127,Unspecified,0,0,0
3294,with_mask,maksssksksss201.xml,59,64,88,98,Unspecified,0,0,0
3295,with_mask,maksssksksss201.xml,36,40,55,61,Unspecified,0,0,0
3296,with_mask,maksssksksss201.xml,101,70,162,132,Unspecified,0,0,0
3297,with_mask,maksssksksss201.xml,69,29,89,49,Unspecified,0,0,0
3298,with_mask,maksssksksss201.xml,223,91,265,127,Unspecified,0,0,0
3299,with_mask,maksssksksss201.xml,240,28,268,52,Unspecified,0,0,0
3300,with_mask,maksssksksss201.xml,286,56,318,90,Unspecified,0,0,0
3301,with_mask,maksssksksss201.xml,370,36,398,65,Unspecified,0,0,0
3302,with_mask,maksssksksss201.xml,1,45,16,70,Unspecified,0,0,0
3303,with_mask,maksssksksss728.xml,41,57,57,74,Unspecified,0,0,0
3304,with_mask,maksssksksss728.xml,104,45,120,63,Unspecified,0,0,0
3305,with_mask,maksssksksss728.xml,188,60,202,73,Unspecified,0,0,0
3306,with_mask,maksssksksss728.xml,263,84,278,102,Unspecified,0,0,0
3307,mask_weared_incorrect,maksssksksss728.xml,349,71,363,86,Unspecified,0,0,0
3308,with_mask,maksssksksss728.xml,381,82,395,100,Unspecified,0,0,0
3309,without_mask,maksssksksss236.xml,163,164,269,299,Unspecified,0,0,0
3310,with_mask,maksssksksss273.xml,81,143,187,277,Unspecified,0,0,0
3311,with_mask,maksssksksss452.xml,39,53,73,93,Unspecified,0,0,0
3312,with_mask,maksssksksss452.xml,129,66,156,96,Unspecified,0,0,0
3313,with_mask,maksssksksss452.xml,272,79,302,111,Unspecified,0,0,0
3314,with_mask,maksssksksss337.xml,115,32,145,70,Unspecified,0,0,0
3315,with_mask,maksssksksss607.xml,67,70,146,161,Unspecified,0,0,0
3316,with_mask,maksssksksss607.xml,239,81,357,175,Unspecified,0,0,0
3317,mask_weared_incorrect,maksssksksss130.xml,7,104,46,147,Unspecified,0,0,0
3318,mask_weared_incorrect,maksssksksss130.xml,162,58,208,112,Unspecified,0,0,0
3319,without_mask,maksssksksss130.xml,304,95,332,141,Unspecified,0,0,0
3320,without_mask,maksssksksss130.xml,198,95,223,136,Unspecified,0,0,0
3321,without_mask,maksssksksss585.xml,7,116,55,163,Unspecified,0,0,0
3322,with_mask,maksssksksss585.xml,110,112,161,161,Unspecified,0,0,0
3323,with_mask,maksssksksss585.xml,162,134,227,210,Unspecified,0,0,0
3324,without_mask,maksssksksss585.xml,229,120,255,160,Unspecified,0,0,0
3325,with_mask,maksssksksss585.xml,267,143,326,200,Unspecified,0,0,0
3326,without_mask,maksssksksss585.xml,343,129,400,183,Unspecified,0,0,0
3327,with_mask,maksssksksss262.xml,151,179,260,316,Unspecified,0,0,0
3328,with_mask,maksssksksss377.xml,132,75,246,176,Unspecified,0,0,0
3329,with_mask,maksssksksss745.xml,146,228,223,328,Unspecified,0,0,0
3330,with_mask,maksssksksss612.xml,173,88,296,231,Unspecified,0,0,0
3331,with_mask,maksssksksss280.xml,25,54,43,72,Unspecified,0,0,0
3332,with_mask,maksssksksss280.xml,69,25,82,38,Unspecified,0,0,0
3333,with_mask,maksssksksss280.xml,94,68,111,84,Unspecified,0,0,0
3334,with_mask,maksssksksss280.xml,142,18,155,30,Unspecified,0,0,0
3335,with_mask,maksssksksss280.xml,158,31,174,48,Unspecified,0,0,0
3336,with_mask,maksssksksss280.xml,197,84,218,107,Unspecified,0,0,0
3337,with_mask,maksssksksss280.xml,175,15,190,30,Unspecified,0,0,0
3338,with_mask,maksssksksss280.xml,201,18,215,32,Unspecified,0,0,0
3339,with_mask,maksssksksss280.xml,239,62,257,81,Unspecified,0,0,0
3340,with_mask,maksssksksss280.xml,236,49,250,63,Unspecified,0,0,0
3341,without_mask,maksssksksss280.xml,164,17,174,25,Unspecified,0,0,0
3342,without_mask,maksssksksss280.xml,233,22,242,33,Unspecified,0,0,0
3343,with_mask,maksssksksss280.xml,235,7,245,16,Unspecified,0,0,0
3344,with_mask,maksssksksss280.xml,260,31,273,42,Unspecified,0,0,0
3345,without_mask,maksssksksss280.xml,247,2,257,12,Unspecified,0,0,0
3346,mask_weared_incorrect,maksssksksss280.xml,274,15,284,27,Unspecified,0,0,0
3347,with_mask,maksssksksss280.xml,294,9,306,22,Unspecified,0,0,0
3348,with_mask,maksssksksss280.xml,305,12,310,21,Unspecified,0,0,0
3349,without_mask,maksssksksss280.xml,287,10,295,19,Unspecified,0,0,0
3350,without_mask,maksssksksss280.xml,347,11,359,21,Unspecified,0,0,0
3351,with_mask,maksssksksss280.xml,376,21,388,33,Unspecified,0,0,0
3352,mask_weared_incorrect,maksssksksss272.xml,48,107,218,304,Unspecified,0,0,0
3353,with_mask,maksssksksss76.xml,107,67,136,95,Unspecified,0,0,0
3354,mask_weared_incorrect,maksssksksss76.xml,157,80,165,94,Unspecified,0,0,0
3355,with_mask,maksssksksss76.xml,286,70,300,84,Unspecified,0,0,0
3356,with_mask,maksssksksss76.xml,319,68,356,104,Unspecified,0,0,0
3357,with_mask,maksssksksss504.xml,31,170,135,296,Unspecified,0,0,0
3358,with_mask,maksssksksss435.xml,94,48,115,71,Unspecified,0,0,0
3359,with_mask,maksssksksss435.xml,85,164,106,182,Unspecified,0,0,0
3360,with_mask,maksssksksss435.xml,164,51,193,86,Unspecified,0,0,0
3361,with_mask,maksssksksss435.xml,229,25,267,72,Unspecified,0,0,0
3362,with_mask,maksssksksss435.xml,263,57,291,87,Unspecified,0,0,0
3363,without_mask,maksssksksss442.xml,89,169,215,309,Unspecified,0,0,0
3364,without_mask,maksssksksss523.xml,81,92,167,190,Unspecified,0,0,0
3365,with_mask,maksssksksss523.xml,192,96,268,171,Unspecified,0,0,0
3366,with_mask,maksssksksss123.xml,92,106,191,224,Unspecified,0,0,0
3367,with_mask,maksssksksss123.xml,227,129,321,229,Unspecified,0,0,0
3368,with_mask,maksssksksss737.xml,28,55,46,71,Unspecified,0,0,0
3369,with_mask,maksssksksss737.xml,98,62,111,78,Unspecified,0,0,0
3370,mask_weared_incorrect,maksssksksss737.xml,159,50,193,90,Unspecified,0,0,0
3371,with_mask,maksssksksss737.xml,293,59,313,80,Unspecified,0,0,0
3372,with_mask,maksssksksss737.xml,352,51,372,72,Unspecified,0,0,0
3373,with_mask,maksssksksss737.xml,228,53,241,73,Unspecified,0,0,0
3374,with_mask,maksssksksss695.xml,297,174,337,215,Unspecified,0,0,0
3375,without_mask,maksssksksss695.xml,319,125,350,156,Unspecified,0,0,0
3376,without_mask,maksssksksss695.xml,164,134,195,165,Unspecified,0,0,0
3377,with_mask,maksssksksss695.xml,189,167,230,206,Unspecified,0,0,0
3378,with_mask,maksssksksss695.xml,372,135,396,158,Unspecified,0,0,0
3379,with_mask,maksssksksss695.xml,59,148,92,189,Unspecified,0,0,0
3380,with_mask,maksssksksss695.xml,20,124,42,148,Unspecified,0,0,0
3381,with_mask,maksssksksss695.xml,98,143,116,170,Unspecified,0,0,0
3382,with_mask,maksssksksss695.xml,131,132,152,153,Unspecified,0,0,0
3383,with_mask,maksssksksss695.xml,146,117,169,146,Unspecified,0,0,0
3384,with_mask,maksssksksss695.xml,196,118,220,143,Unspecified,0,0,0
3385,with_mask,maksssksksss695.xml,220,121,236,140,Unspecified,0,0,0
3386,with_mask,maksssksksss695.xml,240,98,252,113,Unspecified,0,0,0
3387,with_mask,maksssksksss695.xml,283,89,300,103,Unspecified,0,0,0
3388,without_mask,maksssksksss695.xml,112,122,128,142,Unspecified,0,0,0
3389,with_mask,maksssksksss695.xml,42,103,56,118,Unspecified,0,0,0
3390,with_mask,maksssksksss695.xml,141,95,159,113,Unspecified,0,0,0
3391,without_mask,maksssksksss695.xml,183,84,196,98,Unspecified,0,0,0
3392,with_mask,maksssksksss695.xml,204,80,210,90,Unspecified,0,0,0
3393,with_mask,maksssksksss695.xml,254,79,261,88,Unspecified,0,0,0
3394,with_mask,maksssksksss695.xml,166,85,175,95,Unspecified,0,0,0
3395,with_mask,maksssksksss695.xml,98,76,106,84,Unspecified,0,0,0
3396,with_mask,maksssksksss695.xml,268,93,282,106,Unspecified,0,0,0
3397,with_mask,maksssksksss695.xml,226,107,238,122,Unspecified,0,0,0
3398,with_mask,maksssksksss695.xml,362,79,371,90,Unspecified,0,0,0
3399,with_mask,maksssksksss695.xml,380,76,389,88,Unspecified,0,0,0
3400,with_mask,maksssksksss695.xml,310,89,317,98,Unspecified,0,0,0
3401,with_mask,maksssksksss695.xml,372,76,380,86,Unspecified,0,0,0
3402,with_mask,maksssksksss266.xml,74,205,180,330,Unspecified,0,0,0
3403,with_mask,maksssksksss669.xml,60,121,219,301,Unspecified,0,0,0
3404,with_mask,maksssksksss384.xml,37,244,50,258,Unspecified,0,0,0
3405,with_mask,maksssksksss384.xml,146,238,161,255,Unspecified,0,0,0
3406,without_mask,maksssksksss384.xml,186,265,194,277,Unspecified,0,0,0
3407,with_mask,maksssksksss384.xml,221,237,238,254,Unspecified,0,0,0
3408,with_mask,maksssksksss58.xml,25,75,43,95,Unspecified,0,0,0
3409,with_mask,maksssksksss58.xml,52,68,67,84,Unspecified,0,0,0
3410,with_mask,maksssksksss58.xml,74,61,86,74,Unspecified,0,0,0
3411,with_mask,maksssksksss58.xml,98,78,117,97,Unspecified,0,0,0
3412,with_mask,maksssksksss58.xml,159,75,178,94,Unspecified,0,0,0
3413,with_mask,maksssksksss58.xml,187,49,220,84,Unspecified,0,0,0
3414,with_mask,maksssksksss58.xml,234,53,251,76,Unspecified,0,0,0
3415,with_mask,maksssksksss58.xml,273,81,285,93,Unspecified,0,0,0
3416,with_mask,maksssksksss58.xml,297,65,314,85,Unspecified,0,0,0
3417,with_mask,maksssksksss58.xml,335,81,349,97,Unspecified,0,0,0
3418,with_mask,maksssksksss58.xml,369,73,383,90,Unspecified,0,0,0
3419,with_mask,maksssksksss58.xml,385,72,393,85,Unspecified,0,0,0
3420,with_mask,maksssksksss58.xml,107,59,118,69,Unspecified,0,0,0
3421,without_mask,maksssksksss343.xml,85,131,232,284,Unspecified,0,0,0
3422,without_mask,maksssksksss52.xml,37,166,84,214,Unspecified,0,0,0
3423,without_mask,maksssksksss52.xml,6,117,47,149,Unspecified,0,0,0
3424,with_mask,maksssksksss52.xml,2,77,35,99,Unspecified,0,0,0
3425,with_mask,maksssksksss52.xml,39,65,75,103,Unspecified,0,0,0
3426,with_mask,maksssksksss52.xml,76,69,92,88,Unspecified,0,0,0
3427,without_mask,maksssksksss52.xml,92,74,129,113,Unspecified,0,0,0
3428,with_mask,maksssksksss52.xml,116,132,161,175,Unspecified,0,0,0
3429,with_mask,maksssksksss52.xml,161,130,195,163,Unspecified,0,0,0
3430,with_mask,maksssksksss52.xml,209,119,262,170,Unspecified,0,0,0
3431,with_mask,maksssksksss52.xml,191,84,208,117,Unspecified,0,0,0
3432,without_mask,maksssksksss52.xml,131,67,157,97,Unspecified,0,0,0
3433,mask_weared_incorrect,maksssksksss52.xml,168,57,196,85,Unspecified,0,0,0
3434,without_mask,maksssksksss52.xml,221,51,246,77,Unspecified,0,0,0
3435,without_mask,maksssksksss52.xml,74,31,96,53,Unspecified,0,0,0
3436,with_mask,maksssksksss52.xml,63,37,77,56,Unspecified,0,0,0
3437,with_mask,maksssksksss52.xml,41,23,58,40,Unspecified,0,0,0
3438,with_mask,maksssksksss52.xml,1,34,24,61,Unspecified,0,0,0
3439,mask_weared_incorrect,maksssksksss52.xml,23,37,37,54,Unspecified,0,0,0
3440,with_mask,maksssksksss52.xml,73,5,84,16,Unspecified,0,0,0
3441,with_mask,maksssksksss52.xml,94,22,103,33,Unspecified,0,0,0
3442,with_mask,maksssksksss52.xml,97,34,115,53,Unspecified,0,0,0
3443,with_mask,maksssksksss52.xml,157,61,173,84,Unspecified,0,0,0
3444,with_mask,maksssksksss52.xml,145,42,160,56,Unspecified,0,0,0
3445,with_mask,maksssksksss52.xml,127,31,142,44,Unspecified,0,0,0
3446,with_mask,maksssksksss52.xml,143,29,160,42,Unspecified,0,0,0
3447,with_mask,maksssksksss52.xml,129,7,139,19,Unspecified,0,0,0
3448,with_mask,maksssksksss52.xml,115,10,120,19,Unspecified,0,0,0
3449,with_mask,maksssksksss52.xml,154,13,163,24,Unspecified,0,0,0
3450,with_mask,maksssksksss52.xml,159,21,171,32,Unspecified,0,0,0
3451,without_mask,maksssksksss52.xml,185,20,200,37,Unspecified,0,0,0
3452,with_mask,maksssksksss52.xml,197,37,214,58,Unspecified,0,0,0
3453,with_mask,maksssksksss52.xml,194,54,211,73,Unspecified,0,0,0
3454,with_mask,maksssksksss52.xml,205,6,210,18,Unspecified,0,0,0
3455,with_mask,maksssksksss52.xml,228,9,236,19,Unspecified,0,0,0
3456,with_mask,maksssksksss52.xml,250,4,261,16,Unspecified,0,0,0
3457,mask_weared_incorrect,maksssksksss52.xml,254,30,272,47,Unspecified,0,0,0
3458,without_mask,maksssksksss52.xml,246,51,256,72,Unspecified,0,0,0
3459,with_mask,maksssksksss52.xml,260,74,285,97,Unspecified,0,0,0
3460,with_mask,maksssksksss52.xml,270,33,281,49,Unspecified,0,0,0
3461,without_mask,maksssksksss52.xml,276,9,284,19,Unspecified,0,0,0
3462,with_mask,maksssksksss52.xml,268,110,279,127,Unspecified,0,0,0
3463,with_mask,maksssksksss52.xml,284,111,316,150,Unspecified,0,0,0
3464,with_mask,maksssksksss52.xml,303,147,352,203,Unspecified,0,0,0
3465,with_mask,maksssksksss52.xml,328,51,352,77,Unspecified,0,0,0
3466,without_mask,maksssksksss52.xml,378,61,388,84,Unspecified,0,0,0
3467,with_mask,maksssksksss52.xml,352,48,366,71,Unspecified,0,0,0
3468,with_mask,maksssksksss52.xml,286,73,307,90,Unspecified,0,0,0
3469,with_mask,maksssksksss52.xml,310,39,329,58,Unspecified,0,0,0
3470,with_mask,maksssksksss52.xml,304,16,322,36,Unspecified,0,0,0
3471,mask_weared_incorrect,maksssksksss52.xml,326,11,338,30,Unspecified,0,0,0
3472,with_mask,maksssksksss52.xml,362,23,370,36,Unspecified,0,0,0
3473,without_mask,maksssksksss482.xml,40,246,135,364,Unspecified,0,0,0
3474,with_mask,maksssksksss397.xml,40,43,82,91,Unspecified,0,0,0
3475,with_mask,maksssksksss397.xml,181,58,252,128,Unspecified,0,0,0
3476,with_mask,maksssksksss397.xml,303,49,358,107,Unspecified,0,0,0
3477,with_mask,maksssksksss616.xml,1,121,18,142,Unspecified,0,0,0
3478,with_mask,maksssksksss616.xml,27,112,45,131,Unspecified,0,0,0
3479,with_mask,maksssksksss616.xml,68,112,87,131,Unspecified,0,0,0
3480,with_mask,maksssksksss616.xml,107,106,124,123,Unspecified,0,0,0
3481,with_mask,maksssksksss616.xml,131,109,149,131,Unspecified,0,0,0
3482,with_mask,maksssksksss616.xml,185,115,203,135,Unspecified,0,0,0
3483,with_mask,maksssksksss616.xml,197,103,208,126,Unspecified,0,0,0
3484,with_mask,maksssksksss616.xml,241,111,251,124,Unspecified,0,0,0
3485,with_mask,maksssksksss616.xml,267,76,288,101,Unspecified,0,0,0
3486,with_mask,maksssksksss616.xml,337,83,361,107,Unspecified,0,0,0
3487,with_mask,maksssksksss616.xml,394,92,401,111,Unspecified,0,0,0
3488,with_mask,maksssksksss616.xml,362,90,381,111,Unspecified,0,0,0
3489,without_mask,maksssksksss616.xml,249,110,263,129,Unspecified,0,0,0
3490,without_mask,maksssksksss616.xml,154,122,171,142,Unspecified,0,0,0
3491,without_mask,maksssksksss616.xml,95,115,114,137,Unspecified,0,0,0
3492,with_mask,maksssksksss806.xml,29,34,62,68,Unspecified,0,0,0
3493,with_mask,maksssksksss806.xml,95,53,126,91,Unspecified,0,0,0
3494,with_mask,maksssksksss806.xml,151,62,177,94,Unspecified,0,0,0
3495,with_mask,maksssksksss806.xml,188,65,221,103,Unspecified,0,0,0
3496,with_mask,maksssksksss806.xml,288,21,322,65,Unspecified,0,0,0
3497,with_mask,maksssksksss806.xml,249,65,272,88,Unspecified,0,0,0
3498,without_mask,maksssksksss151.xml,59,131,64,138,Unspecified,0,0,0
3499,with_mask,maksssksksss151.xml,82,127,89,134,Unspecified,0,0,0
3500,with_mask,maksssksksss151.xml,101,142,105,146,Unspecified,0,0,0
3501,with_mask,maksssksksss151.xml,111,132,116,138,Unspecified,0,0,0
3502,with_mask,maksssksksss151.xml,126,131,132,138,Unspecified,0,0,0
3503,with_mask,maksssksksss151.xml,134,134,139,140,Unspecified,0,0,0
3504,with_mask,maksssksksss151.xml,143,134,149,139,Unspecified,0,0,0
3505,mask_weared_incorrect,maksssksksss151.xml,170,142,180,152,Unspecified,0,0,0
3506,with_mask,maksssksksss151.xml,225,105,235,117,Unspecified,0,0,0
3507,with_mask,maksssksksss151.xml,278,100,288,113,Unspecified,0,0,0
3508,with_mask,maksssksksss489.xml,46,37,66,55,Unspecified,0,0,0
3509,without_mask,maksssksksss489.xml,129,51,158,70,Unspecified,0,0,0
3510,without_mask,maksssksksss489.xml,192,52,203,64,Unspecified,0,0,0
3511,with_mask,maksssksksss489.xml,272,47,281,56,Unspecified,0,0,0
3512,without_mask,maksssksksss489.xml,290,46,317,64,Unspecified,0,0,0
3513,without_mask,maksssksksss489.xml,330,47,337,54,Unspecified,0,0,0
3514,without_mask,maksssksksss489.xml,342,41,363,58,Unspecified,0,0,0
3515,without_mask,maksssksksss489.xml,373,41,387,52,Unspecified,0,0,0
3516,with_mask,maksssksksss133.xml,100,179,221,318,Unspecified,0,0,0
